1/11/1950;11794,25;
1/12/1950;11872,35;
1/01/1951;13735,85;
1/02/1951;16328,35;
1/03/1951;19949,25;
1/04/1951;21989,1;
1/05/1951;18943;
1/06/1951;12841,25;
1/07/1951;9686,05;
1/08/1951;8369,8;
1/09/1951;7508,45;
1/10/1951;7727,9;
1/11/1951;9250,6;
1/12/1951;10881,05;
1/01/1952;10004,65;
1/02/1952;10870,15;
1/03/1952;15139,15;
1/04/1952;17486,3;
1/05/1952;14535,4;
1/06/1952;12197,35;
1/07/1952;11831,45;
1/08/1952;9755;
1/09/1952;8956,9;
1/10/1952;11641,1;
1/11/1952;14219,6;
1/12/1952;12112,2;
1/01/1953;10074,45;
1/02/1953;10159,1;
1/03/1953;9623,6;
1/04/1953;10477,1;
1/05/1953;11815,75;
1/06/1953;12052,55;
1/07/1953;10923,8;
1/08/1953;7984;
1/09/1953;8153,05;
1/10/1953;10720,4;
1/11/1953;14630,4;
1/12/1953;14963,25;
1/01/1954;13753,65;
1/02/1954;14120,85;
1/03/1954;14343,65;
1/04/1954;13485,3;
1/05/1954;13789,4;
1/06/1954;18299,15;
1/07/1954;20405,15;
1/08/1954;17080,25;
1/09/1954;12655,4;
1/10/1954;13294,2;
1/11/1954;12598,65;
1/12/1954;9178;
1/01/1955;9442,564516;
1/02/1955;11338,41071;
1/03/1955;10212,03226;
1/04/1955;13396,4;
1/05/1955;14188,85;
1/06/1955;14518,5;
1/07/1955;17393,9;
1/08/1955;14433,95;
1/09/1955;9992,55;
1/10/1955;8309,95;
1/11/1955;7946,45;
1/12/1955;8309,2;
1/01/1956;10905;
1/02/1956;11634,25;
1/03/1956;10880,25;
1/04/1956;13935,6;
1/05/1956;17469,05;
1/06/1956;19352,75;
1/07/1956;19950,65;
1/08/1956;19609;
1/09/1956;18224,8;
1/10/1956;15453,95;
1/11/1956;13234,35;
1/12/1956;10803,55;
1/01/1957;10797;
1/02/1957;14708,55;
1/03/1957;17804,25;
1/04/1957;18926,15;
1/05/1957;17766;
1/06/1957;16123,45;
1/07/1957;15979,4;
1/08/1957;17629,5;
1/09/1957;19470,6;
1/10/1957;20841;
1/11/1957;19393,45;
1/12/1957;16067,5;
1/01/1958;14075,55;
1/02/1958;14900,8;
1/03/1958;17371,55;
1/04/1958;17800,5;
1/05/1958;16428,8;
1/06/1958;14720,8;
1/07/1958;12942,15;
1/08/1958;11403,3;
1/09/1958;12508;
1/10/1958;14247,25;
1/11/1958;14862,75;
1/12/1958;17043,45;
1/01/1959;18768,2;
1/02/1959;20606,35;
1/03/1959;22214,55;
1/04/1959;22823,35;
1/05/1959;22045,65;
1/06/1959;19878,25;
1/07/1959;16981,6;
1/08/1959;14111,75;
1/09/1959;12812,55;
1/10/1959;13620;
1/11/1959;13955,55;
1/12/1959;13998;
1/01/1960;15562,8;
1/02/1960;17018,45;
1/03/1960;18685,9;
1/04/1960;18264,15;
1/05/1960;15065,7;
1/06/1960;12248,15;
1/07/1960;11489,7;
1/08/1960;11367;
1/09/1960;11651,45;
1/10/1960;12924,8;
1/11/1960;15908,2;
1/12/1960;15322,15;
1/01/1961;15487,45;
1/02/1961;18211,45;
1/03/1961;19761,05;
1/04/1961;22662,4;
1/05/1961;24162,65;
1/06/1961;22506,45;
1/07/1961;19108,1;
1/08/1961;13853,5;
1/09/1961;11400,15;
1/10/1961;12543,2;
1/11/1961;13679,55;
1/12/1961;14109,75;
1/01/1962;13794,7;
1/02/1962;15114,2;
1/03/1962;17722,15;
1/04/1962;18727,85;
1/05/1962;15323;
1/06/1962;11914,95;
1/07/1962;9903,05;
1/08/1962;8170,05;
1/09/1962;8154,9;
1/10/1962;11343,3;
1/11/1962;11979,1;
1/12/1962;10607,4;
1/01/1963;14059,4;
1/02/1963;18087,95;
1/03/1963;18867,25;
1/04/1963;17343,7;
1/05/1963;14716,65;
1/06/1963;12571,2;
1/07/1963;10808,8;
1/08/1963;8843,35;
1/09/1963;7993,6;
1/10/1963;7807,35;
1/11/1963;12468,3;
1/12/1963;15077,7;
1/01/1964;11387,35;
1/02/1964;10818,5;
1/03/1964;13924,9;
1/04/1964;14969,7;
1/05/1964;14733,05;
1/06/1964;12181,4;
1/07/1964;9230,6;
1/08/1964;8205,3;
1/09/1964;8568,2;
1/10/1964;8393,25;
1/11/1964;8766,25;
1/12/1964;9967,3;
1/01/1965;12668,89355;
1/02/1965;15644,47857;
1/03/1965;18646,10645;
1/04/1965;21406,5;
1/05/1965;21341,8;
1/06/1965;21175,95;
1/07/1965;21309,05;
1/08/1965;18432,25;
1/09/1965;14425,95;
1/10/1965;14994,75;
1/11/1965;18392,4;
1/12/1965;19195,6;
1/01/1966;21954,5;
1/02/1966;24714,15;
1/03/1966;27200,65;
1/04/1966;26614,05;
1/05/1966;22877,75;
1/06/1966;18470,15;
1/07/1966;14339,95;
1/08/1966;11000,1;
1/09/1966;9573,65;
1/10/1966;11136;
1/11/1966;13188,15;
1/12/1966;12967,1;
1/01/1967;14557,45;
1/02/1967;17717,5;
1/03/1967;19316,65;
1/04/1967;20102,3;
1/05/1967;15516,85;
1/06/1967;11793,2;
1/07/1967;12150,6;
1/08/1967;11202,5;
1/09/1967;10214,25;
1/10/1967;9757,15;
1/11/1967;9118,05;
1/12/1967;9750,1;
1/01/1968;11809,65;
1/02/1968;14090,1;
1/03/1968;14303,1;
1/04/1968;11941,3;
1/05/1968;9518,65;
1/06/1968;8662,9;
1/07/1968;7905,25;
1/08/1968;7859,75;
1/09/1968;7415,85;
1/10/1968;7706,55;
1/11/1968;8981,55;
1/12/1968;9197,4;
1/01/1969;12189,7;
1/02/1969;14076,1;
1/03/1969;11641,95;
1/04/1969;11001,05;
1/05/1969;11181,55;
1/06/1969;12851;
1/07/1969;13401,25;
1/08/1969;9062,15;
1/09/1969;6783,55;
1/10/1969;9261,1;
1/11/1969;13309,9;
1/12/1969;13717,45;
1/01/1970;12037,7;
1/02/1970;12763,75;
1/03/1970;15131,8;
1/04/1970;13789,85;
1/05/1970;10806,4;
1/06/1970;10749,85;
1/07/1970;11638,65;
1/08/1970;9492,75;
1/09/1970;8291,3;
1/10/1970;11510,9;
1/11/1970;10813,65;
1/12/1970;9015,45;
1/01/1971;13790,3;
1/02/1971;18294,3;
1/03/1971;17345;
1/04/1971;15490,7;
1/05/1971;15511,1;
1/06/1971;15718,55;
1/07/1971;15379;
1/08/1971;13479,25;
1/09/1971;9997,7;
1/10/1971;9640,6;
1/11/1971;9208,05;
1/12/1971;9232,85;
1/01/1972;10512,7;
1/02/1972;11950,45;
1/03/1972;15755,6;
1/04/1972;16606,95;
1/05/1972;13054,65;
1/06/1972;12363,9;
1/07/1972;13945,35;
1/08/1972;13370,2;
1/09/1972;14881,45;
1/10/1972;18049,05;
1/11/1972;19549,35;
1/12/1972;20367,9;
1/01/1973;20826,5;
1/02/1973;21550,3;
1/03/1973;22004,65;
1/04/1973;21258,6;
1/05/1973;20606,1;
1/06/1973;20079,35;
1/07/1973;19735,95;
1/08/1973;17578,55;
1/09/1973;15997,3;
1/10/1973;17072,5;
1/11/1973;15889,45;
1/12/1973;14126,5;
1/01/1974;15985,6;
1/02/1974;19888,9;
1/03/1974;20669,9;
1/04/1974;20418,65;
1/05/1974;20567,85;
1/06/1974;19139,7;
1/07/1974;18325,7;
1/08/1974;16091,85;
1/09/1974;14566,45;
1/10/1974;12354,2;
1/11/1974;11233,35;
1/12/1974;12133,35;
1/01/1975;14616,43548;
1/02/1975;16913,68929;
1/03/1975;17100,96774;
1/04/1975;16879,7;
1/05/1975;16492,45;
1/06/1975;15027,35;
1/07/1975;12726,1;
1/08/1975;12707,15;
1/09/1975;13429,15;
1/10/1975;15771,9;
1/11/1975;16579,05;
1/12/1975;16752,55;
1/01/1976;18111,05;
1/02/1976;18603,3;
1/03/1976;19424,5;
1/04/1976;18782,1;
1/05/1976;14965,5;
1/06/1976;14768,95;
1/07/1976;15759,35;
1/08/1976;14483,1;
1/09/1976;14714,7;
1/10/1976;14635,3;
1/11/1976;16045,35;
1/12/1976;17783,95;
1/01/1977;19288,55;
1/02/1977;22941,7;
1/03/1977;23963,3;
1/04/1977;21304;
1/05/1977;18471,35;
1/06/1977;15045,85;
1/07/1977;13399,95;
1/08/1977;12661,25;
1/09/1977;11892,25;
1/10/1977;12156,7;
1/11/1977;12991,25;
1/12/1977;15598,45;
1/01/1978;18444,9;
1/02/1978;18529,6;
1/03/1978;18269,8;
1/04/1978;16119,3;
1/05/1978;11858,25;
1/06/1978;11354,3;
1/07/1978;12202,75;
1/08/1978;12919,45;
1/09/1978;14268,95;
1/10/1978;13483,1;
1/11/1978;13129,4;
1/12/1978;13958;
1/01/1979;14036,85;
1/02/1979;16239,5;
1/03/1979;17383,7;
1/04/1979;16775,55;
1/05/1979;16689,75;
1/06/1979;18210,55;
1/07/1979;17797;
1/08/1979;16707,15;
1/09/1979;17135,8;
1/10/1979;18952,45;
1/11/1979;20636,35;
